StatZone,Street,HouseNum,Year,Month,Day,DayWeek,CrimeType,CrimeLocType
611,דמה,דמה,2013.0,2.0,7.0,5.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2012.0,1.0,31.0,3.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2012.0,1.0,30.0,2.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2012.0,1.0,30.0,2.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2015.0,1.0,11.0,1.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2012.0,1.0,8.0,1.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2014.0,1.0,3.0,6.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2012.0,12.0,6.0,5.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2015.0,11.0,30.0,2.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2013.0,11.0,25.0,2.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2012.0,11.0,22.0,5.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2010.0,12.0,29.0,4.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2011.0,11.0,11.0,6.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2015.0,10.0,28.0,4.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2014.0,9.0,16.0,3.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2013.0,9.0,15.0,1.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2012.0,9.0,7.0,6.0,שאר עבירות,חניה             
611,דמה,דמה,2010.0,9.0,25.0,7.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2010.0,9.0,25.0,7.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2013.0,8.0,16.0,6.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2011.0,8.0,24.0,4.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2010.0,5.0,14.0,6.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2010.0,7.0,27.0,3.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2012.0,6.0,12.0,3.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2012.0,6.0,12.0,3.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2012.0,5.0,28.0,2.0,עבירות כלפי המוסר,חניה             
611,דמה,דמה,2012.0,5.0,23.0,4.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2010.0,5.0,18.0,3.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2012.0,4.0,28.0,7.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2010.0,4.0,30.0,6.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2012.0,2.0,15.0,4.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2013.0,2.0,13.0,4.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2014.0,2.0,4.0,3.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2010.0,2.0,5.0,6.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2012.0,1.0,14.0,7.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2012.0,1.0,13.0,6.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2013.0,12.0,28.0,7.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2013.0,12.0,20.0,6.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2012.0,12.0,15.0,7.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2012.0,12.0,15.0,7.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2012.0,12.0,15.0,7.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2012.0,12.0,11.0,3.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2012.0,11.0,22.0,5.0,עבירות סדר ציבורי,חניה             
611,דמה,דמה,2011.0,12.0,9.0,6.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2013.0,11.0,7.0,5.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2015.0,11.0,1.0,1.0,עבירות סדר ציבורי,חניה             
611,דמה,דמה,2015.0,11.0,1.0,1.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2015.0,10.0,28.0,4.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2011.0,10.0,11.0,3.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2013.0,9.0,13.0,6.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2010.0,10.0,20.0,4.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2011.0,9.0,6.0,3.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2012.0,7.0,31.0,3.0,עבירות סדר ציבורי,חניה             
611,דמה,דמה,2010.0,8.0,12.0,5.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2013.0,7.0,12.0,6.0,עבירות סדר ציבורי,חניה             
611,דמה,דמה,2010.0,7.0,1.0,5.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2012.0,6.0,12.0,3.0,עבירות סדר ציבורי,חניה             
611,דמה,דמה,2012.0,6.0,8.0,6.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2012.0,4.0,29.0,1.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2015.0,4.0,10.0,6.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2013.0,4.0,4.0,5.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2010.0,4.0,5.0,2.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2012.0,3.0,3.0,7.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2013.0,2.0,13.0,4.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2011.0,2.0,15.0,3.0,עבירות סדר ציבורי,חניה             
611,דמה,דמה,2012.0,1.0,31.0,3.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2010.0,1.0,21.0,5.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2012.0,1.0,11.0,4.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2012.0,12.0,11.0,3.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2012.0,12.0,1.0,7.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2011.0,12.0,6.0,3.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2015.0,10.0,4.0,1.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2015.0,10.0,4.0,1.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2010.0,10.0,24.0,1.0,עבירות סדר ציבורי,חניה             
611,דמה,דמה,2013.0,9.0,13.0,6.0,עבירות נגד גוף,חניה             
611,דמה,דמה,2012.0,9.0,7.0,6.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2011.0,8.0,23.0,3.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2011.0,8.0,12.0,6.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2013.0,7.0,12.0,6.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2015.0,7.0,5.0,1.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2013.0,6.0,27.0,5.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2010.0,7.0,18.0,1.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2013.0,6.0,22.0,7.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2012.0,6.0,9.0,7.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2012.0,6.0,9.0,7.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2014.0,4.0,19.0,7.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2013.0,4.0,29.0,2.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2010.0,5.0,14.0,6.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2013.0,4.0,27.0,7.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2012.0,4.0,12.0,5.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2012.0,3.0,24.0,7.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2013.0,3.0,15.0,6.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2013.0,2.0,18.0,2.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2012.0,2.0,16.0,5.0,עבירות נגד גוף,חניה             
611,דמה,דמה,2012.0,1.0,6.0,6.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2010.0,2.0,5.0,6.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2010.0,1.0,27.0,4.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2012.0,1.0,14.0,7.0,עבירות סדר ציבורי,חניה             
611,דמה,דמה,2012.0,1.0,14.0,7.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2012.0,1.0,7.0,7.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2012.0,1.0,7.0,7.0,עבירות כלפי הרכוש,חניה             
611,דמה,דמה,2013.0,12.0,30.0,2.0,עבירות מין,חנות מכולת       
611,דמה,דמה,2010.0,2.0,25.0,5.0,עבירות כלפי הרכוש,חנות ירקות       
611,דמה,דמה,2010.0,9.0,29.0,4.0,עבירות כלפי הרכוש,חנויות אחרות     
611,דמה,דמה,2011.0,4.0,28.0,5.0,עבירות כלפי הרכוש,חנויות אחרות     
611,דמה,דמה,2012.0,12.0,25.0,3.0,עבירות נגד גוף,חנויות אחרות     
611,דמה,דמה,2010.0,3.0,17.0,4.0,עבירות כלפי הרכוש,חנויות אחרות     
611,דמה,דמה,2014.0,12.0,22.0,2.0,עבירות כלפי הרכוש,חנויות אחרות     
611,דמה,דמה,2012.0,12.0,25.0,3.0,עבירות נגד גוף,חנויות אחרות     
611,דמה,דמה,2013.0,9.0,25.0,4.0,עבירות כלפי הרכוש,חטיבת ביניים     
611,דמה,דמה,2010.0,2.0,15.0,2.0,עבירות מין,חטיבת ביניים     
611,דמה,דמה,2013.0,9.0,25.0,4.0,עבירות סדר ציבורי,חטיבת ביניים     
611,דמה,דמה,2011.0,12.0,14.0,4.0,עבירות כלפי הרכוש,"חדר מדרגות,מעליות"
611,דמה,דמה,2012.0,10.0,12.0,6.0,עבירות כלפי הרכוש,"חדר מדרגות,מעליות"
611,דמה,דמה,2013.0,8.0,22.0,5.0,עבירות סדר ציבורי,"חדר מדרגות,מעליות"
611,דמה,דמה,2010.0,3.0,25.0,5.0,עבירות סדר ציבורי,"חדר מדרגות,מעליות"
611,דמה,דמה,2013.0,8.0,22.0,5.0,עבירות נגד גוף,"חדר מדרגות,מעליות"
611,דמה,דמה,2014.0,3.0,21.0,6.0,עבירות סדר ציבורי,"חדר מדרגות,מעליות"
611,דמה,דמה,2010.0,3.0,25.0,5.0,עבירות סדר ציבורי,"חדר מדרגות,מעליות"
611,דמה,דמה,2014.0,2.0,14.0,6.0,עבירות נגד גוף,"חדר מדרגות,מעליות"
611,דמה,דמה,2014.0,7.0,30.0,4.0,עבירות נגד גוף,"חדר מדרגות,מעליות"
611,דמה,דמה,2013.0,6.0,1.0,7.0,שאר עבירות,"חדר מדרגות,מעליות"
611,דמה,דמה,2011.0,4.0,22.0,6.0,עבירות נגד גוף,"חדר מדרגות,מעליות"
611,דמה,דמה,2010.0,3.0,25.0,5.0,עבירות סדר ציבורי,"חדר מדרגות,מעליות"
611,דמה,דמה,2012.0,12.0,30.0,1.0,עבירות כלפי הרכוש,"חדר מדרגות,מעליות"
611,דמה,דמה,2014.0,7.0,22.0,3.0,עבירות נגד גוף,"חדר מדרגות,מעליות"
611,דמה,דמה,2013.0,9.0,26.0,5.0,עבירות סדר ציבורי,"חדר מדרגות,מעליות"
611,דמה,דמה,2014.0,7.0,22.0,3.0,עבירות נגד גוף,"חדר מדרגות,מעליות"
611,דמה,דמה,2014.0,7.0,14.0,2.0,עבירות נגד גוף,"חדר מדרגות,מעליות"
611,דמה,דמה,2011.0,7.0,25.0,2.0,עבירות סדר ציבורי,"חדר מדרגות,מעליות"
611,דמה,דמה,2010.0,5.0,20.0,5.0,עבירות סדר ציבורי,"חדר מדרגות,מעליות"
611,דמה,דמה,2014.0,2.0,14.0,6.0,עבירות נגד גוף,"חדר מדרגות,מעליות"
611,דמה,דמה,2014.0,2.0,1.0,7.0,עבירות נגד גוף,"חדר מדרגות,מעליות"
611,דמה,דמה,2014.0,1.0,21.0,3.0,עבירות סדר ציבורי,"חדר מדרגות,מעליות"
611,דמה,דמה,2015.0,9.0,19.0,7.0,עבירות כלפי המוסר,גן ציבורי - פארק 
611,דמה,דמה,2015.0,1.0,21.0,4.0,עבירות כלפי הרכוש,גן ציבורי - פארק 
611,דמה,דמה,2014.0,6.0,27.0,6.0,עבירות סדר ציבורי,גן ציבורי - פארק 
611,דמה,דמה,2010.0,4.0,12.0,2.0,עבירות כלפי המוסר,גן ציבורי - פארק 
611,דמה,דמה,2015.0,3.0,5.0,5.0,עבירות סדר ציבורי,בית עסק סיטונאי  
611,דמה,דמה,2014.0,12.0,21.0,1.0,עבירות כלפי המוסר,בית מגורים אחר   
611,דמה,דמה,2013.0,8.0,31.0,7.0,עבירות סדר ציבורי,בית מגורים אחר   
611,דמה,דמה,2014.0,10.0,13.0,2.0,עבירות סדר ציבורי,בית מגורים אחר   
611,דמה,דמה,2014.0,10.0,2.0,5.0,עבירות נגד גוף,בית מגורים אחר   
611,דמה,דמה,2014.0,7.0,18.0,6.0,עבירות כלפי הרכוש,בית מגורים אחר   
611,דמה,דמה,2014.0,4.0,25.0,6.0,עבירות נגד גוף,בית מגורים אחר   
611,דמה,דמה,2014.0,4.0,25.0,6.0,עבירות נגד גוף,בית מגורים אחר   
611,דמה,דמה,2015.0,4.0,12.0,1.0,עבירות נגד גוף,בית מגורים אחר   
611,דמה,דמה,2013.0,3.0,12.0,3.0,עבירות סדר ציבורי,בית מגורים אחר   
611,דמה,דמה,2011.0,3.0,8.0,3.0,עבירות כלפי המוסר,בית מגורים אחר   
611,דמה,דמה,2015.0,2.0,16.0,2.0,עבירות נגד גוף,בית מגורים אחר   
611,דמה,דמה,2012.0,12.0,29.0,7.0,עבירות סדר ציבורי,בית מגורים אחר   
611,דמה,דמה,2015.0,12.0,23.0,4.0,עבירות סדר ציבורי,בית מגורים אחר   
611,דמה,דמה,2014.0,10.0,18.0,7.0,עבירות נגד גוף,בית מגורים אחר   
611,דמה,דמה,2015.0,9.0,13.0,1.0,עבירות כלפי הרכוש,בית מגורים אחר   
611,דמה,דמה,2014.0,8.0,1.0,6.0,עבירות סדר ציבורי,בית מגורים אחר   
611,דמה,דמה,2012.0,8.0,10.0,6.0,עבירות סדר ציבורי,בית מגורים אחר   
611,דמה,דמה,2012.0,7.0,26.0,5.0,עבירות בטחון,בית מגורים אחר   
611,דמה,דמה,2014.0,7.0,18.0,6.0,עבירות סדר ציבורי,בית מגורים אחר   
611,דמה,דמה,2014.0,4.0,25.0,6.0,עבירות סדר ציבורי,בית מגורים אחר   
611,דמה,דמה,2012.0,4.0,11.0,4.0,עבירות בטחון,בית מגורים אחר   
611,דמה,דמה,2010.0,1.0,13.0,4.0,עבירות נגד גוף,בית מגורים אחר   
611,דמה,דמה,2012.0,12.0,29.0,7.0,עבירות סדר ציבורי,בית מגורים אחר   
611,דמה,דמה,2010.0,11.0,11.0,5.0,עבירות נגד גוף,בית מגורים אחר   
611,דמה,דמה,2012.0,8.0,10.0,6.0,עבירות נגד גוף,בית מגורים אחר   
611,דמה,דמה,2012.0,8.0,10.0,6.0,עבירות כלפי הרכוש,בית מגורים אחר   
611,דמה,דמה,2011.0,7.0,19.0,3.0,עבירות כלפי המוסר,בית מגורים אחר   
611,דמה,דמה,2012.0,4.0,9.0,2.0,עבירות כלפי המוסר,בית מגורים אחר   
611,דמה,דמה,2013.0,1.0,1.0,3.0,עבירות מרמה,בית מגורים אחר   
611,דמה,דמה,2013.0,3.0,12.0,3.0,עבירות נגד גוף,בית מגורים אחר   
611,דמה,דמה,2010.0,1.0,13.0,4.0,עבירות סדר ציבורי,בית מגורים אחר   
611,דמה,דמה,2015.0,1.0,1.0,5.0,עבירות כלפי המוסר,בית מגורים אחר   
611,דמה,דמה,2012.0,12.0,29.0,7.0,עבירות נגד גוף,בית מגורים אחר   
611,דמה,דמה,2015.0,11.0,28.0,7.0,עבירות כלפי הרכוש,בית מגורים אחר   
611,דמה,דמה,2014.0,10.0,18.0,7.0,עבירות סדר ציבורי,בית מגורים אחר   
611,דמה,דמה,2013.0,9.0,24.0,3.0,עבירות מרמה,בית מגורים אחר   
611,דמה,דמה,2014.0,9.0,16.0,3.0,עבירות סדר ציבורי,בית מגורים אחר   
611,דמה,דמה,2014.0,7.0,20.0,1.0,עבירות סדר ציבורי,בית מגורים אחר   
611,דמה,דמה,2012.0,7.0,26.0,5.0,עבירות סדר ציבורי,בית מגורים אחר   
611,דמה,דמה,2015.0,3.0,1.0,1.0,עבירות סדר ציבורי,בית מגורים אחר   
611,דמה,דמה,2013.0,1.0,1.0,3.0,עבירות כלפי הרכוש,בית מגורים אחר   
611,דמה,דמה,2011.0,1.0,27.0,5.0,עבירות סדר ציבורי,בית חולים        
